High-Low Price,Close-Open Price,7-day m_avg,14-day m_avg,21-day m_avg,7-day m_std,Close
0.17708301544189453,3.1458330154418945,0.17708301544189453,0.17708301544189453,0.17708301544189453,0.0,3.1458330154418945
0.1875,3.03125,0.18229150772094727,0.18229150772094727,0.18229150772094727,0.08102242722776651,3.03125
0.0625,3.0416669845581055,0.1423610051472982,0.1423610051472982,0.1423610051472982,0.06336184838571202,3.0416669845581055
0.05208301544189453,3.0104169845581055,0.11979150772094727,0.11979150772094727,0.11979150772094727,0.06044034347867685,3.0104169845581055
0.11458301544189453,2.9166669845581055,0.11874980926513672,0.11874980926513672,0.11874980926513672,0.08182200837080217,2.9166669845581055
0.28125,2.6666669845581055,0.14583317438761392,0.14583317438761392,0.14583317438761392,0.16509661251100438,2.6666669845581055
0.19791698455810547,2.6041669845581055,0.15327371869768416,0.15327371869768416,0.15327371869768416,0.20421257292286452,2.6041669845581055
0.17708396911621094,2.4479169845581055,0.1532738549368722,0.15625,0.15625,0.24077725725438326,2.4479169845581055
0.13541698455810547,2.375,0.1458334241594587,0.15393522050645617,0.15393522050645617,0.2694850361626564,2.375
0.125,2.5416669845581055,0.15476199558803014,0.15104169845581056,0.15104169845581056,0.23507672372149765,2.5416669845581055
0.0625,2.5416669845581055,0.15625013623918807,0.14299245314164596,0.14299245314164596,0.17496994473020192,2.5416669845581055
0.1875,2.7395830154418945,0.1666668483189174,0.14670141537984213,0.14670141537984213,0.12452365419537044,2.7395830154418945
0.125,2.625,0.14434541974748885,0.14503207573523888,0.14503207573523888,0.11944057781187307,2.625
0.03125,2.6354169845581055,0.12053585052490234,0.13690478461129324,0.13690478461129324,0.12219900236489334,2.6354169845581055
0.08333301544189453,2.5416669845581055,0.10714285714285714,0.13020835603986466,0.13333333333333333,0.11290244450256895,2.5416669845581055
0.125,2.59375,0.10565471649169922,0.12574407032557897,0.1328125,0.07252567044765276,2.59375
0.08333396911621094,2.6666669845581055,0.09970242636544364,0.1272322109767369,0.12990199818330653,0.07035595640353041,2.6666669845581055
0.08333301544189453,2.7395830154418945,0.10267857142857142,0.12946435383387975,0.1273148324754503,0.07309340015994077,2.7395830154418945
0.13541603088378906,2.6354169845581055,0.09523800441196986,0.13095242636544363,0.1277412113390471,0.06116280648511747,2.6354169845581055
0.14583301544189453,2.5625,0.09821414947509766,0.12127978461129325,0.12864580154418945,0.0669696898193501,2.5625
0.04166698455810547,2.5625,0.09970229012625557,0.11011907032557897,0.1245039531162807,0.07064917691683047,2.5625
0.22916698455810547,2.3541669845581055,0.12053571428571429,0.11383928571428571,0.12698414212181455,0.1207100041532665,2.3541669845581055
0.15625,2.4270830154418945,0.125,0.11532735824584961,0.12549604688371932,0.13493884093587824,2.4270830154418945
0.15625,2.3229169845581055,0.1354165758405413,0.11755950110299247,0.12996033259800502,0.15272127210244824,2.3229169845581055
0.08333301544189453,2.2916669845581055,0.1354165758405413,0.11904757363455636,0.13144842783610025,0.1357785990285958,2.2916669845581055
