Date,High-Low Price,Close-Open Price,7-day m_avg,14-day m_avg,21-day m_avg,7-day m_std,Close
2021-02-16,28.55999755859375,-21.780029296875,28.625723702566965,33.955008370535715,32.14048549107143,26.636443810273146,796.219970703125
2021-02-17,37.83001708984375,19.05999755859375,30.34429059709821,34.311436244419646,31.999055408296126,26.176129345763353,798.1500244140625
2021-02-18,18.41998291015625,6.47998046875,29.687142508370535,32.270006452287944,32.06667364211309,20.251078507488167,787.3800048828125
2021-02-19,19.41998291015625,-13.70001220703125,29.882856096540173,29.20643397739955,31.933340890066965,12.536640908198118,781.2999877929688
2021-02-22,58.29998779296875,-48.1400146484375,31.811427525111608,30.05357578822545,34.02857898530505,34.040122560326395,714.5
2021-02-23,94.6099853515625,36.71002197265625,41.30570765904018,34.075718470982146,37.61095900762649,45.05517125014895,698.8400268554688
2021-02-24,50.83001708984375,30.1700439453125,43.99571010044643,35.91928972516741,37.099054245721724,41.03733190435855,742.02001953125
2021-02-25,66.6300048828125,-43.9300537109375,49.43428257533482,39.030003138950896,39.11476643880209,46.42891242164325,682.219970703125
2021-02-26,47.19000244140625,-24.5,50.77142333984375,40.55785696847098,39.79809860956101,45.49557039544499,675.5
2021-03-01,33.95001220703125,28.32000732421875,52.98999895368304,41.338570731026785,39.176670619419646,36.57183801821485,718.4299926757812
2021-03-02,36.1099853515625,-31.84002685546875,55.37428501674107,42.62857055664063,37.929050990513396,23.70360800082565,686.4400024414062
2021-03-03,48.989990234375,-34.78997802734375,54.0442853655134,42.9278564453125,38.05047898065476,29.236746249031754,653.2000122070312
2021-03-04,68.45001220703125,-34.3599853515625,50.30714634486607,45.80642700195313,39.486194428943456,39.75880242338216,621.4400024414062
2021-03-05,88.35003662109375,-28.1099853515625,55.66714913504465,49.83142961774554,42.50190952845982,41.22602377853644,597.9500122070312
2021-03-08,61.34002685546875,-37.54998779296875,54.91143798828125,52.17286028180804,44.323814755394345,54.15928821543067,563.0
2021-03-09,82.8800048828125,65.4000244140625,60.010009765625,55.39071655273438,47.041907900855655,53.98447059665895,673.5800170898438
2021-03-10,62.78997802734375,-32.239990234375,64.1300048828125,58.56000191824778,48.93571544828869,45.18383706301283,668.0599975585938
2021-03-11,25.32000732421875,0.199951171875,62.58857945033482,58.981432233537944,49.28190685453869,47.752168997771456,699.5999755859375
