Date,High-Low Price,Close-Open Price,7-day m_avg,14-day m_avg,21-day m_avg,7-day m_std,Close
1962-01-02,0.0026284612041843555,-0.0026284612041843555,0.0026284612041843555,0.0026284612041843555,0.0026284612041843555,0.0,0.04599696025252342
1962-01-03,0.0009856749710751497,-0.0004930223923930513,0.0018070680876297526,0.0018070680876297526,0.0018070680876297526,0.0003486097549237642,0.045503951609134674
1962-01-04,0.0032855766240268564,-0.0009856721592669537,0.002299904266428787,0.002299904266428787,0.002299904266428787,0.0007528961722371833,0.044518277049064636
1962-01-05,0.0008212099268323017,-0.0008212099268323017,0.0019302306815296658,0.0019302306815296658,0.0019302306815296658,0.001092701099419697,0.043532971292734146
1962-01-08,0.0014786944235221436,0.0006571174872645677,0.0018399234299281615,0.0018399234299281615,0.0018399234299281615,0.000996456031371894,0.04419008642435074
1962-01-09,0.0022999043784364126,0.0006567449345032464,0.0019165869213462032,0.0019165869213462032,0.0019165869213462032,0.000892161932838637,0.04484683275222778
1962-01-10,0.0009853021908989151,0.000328557334844104,0.0017835462455680193,0.0017835462455680193,0.0017835462455680193,0.0008290786843356664,0.04517538473010063
1962-01-11,0.0006571174269826077,-0.0001640951398804713,0.0015019257059677696,0.0016427426432448428,0.0016427426432448428,0.0006637873850086732,0.04501128941774368
1962-01-12,0.0009856752074271086,-0.0003285574825408824,0.0015019257397323352,0.0015697351503762057,0.0015697351503762057,0.0005586985758409475,0.04468275234103203
1962-01-15,0.0008212101067604019,-0.0006571149069934112,0.0011498733801228417,0.0014948826460146254,0.0014948826460146254,0.0005954398680840757,0.04402563348412514
1962-01-16,0.0006571147630187596,-0.0004926525453229219,0.0011264312138637642,0.0014187219293786376,0.0014187219293786376,0.0005954398680840757,0.043532971292734146
1962-01-17,0.0008215797045546258,-0.00016446221049671444,0.0010325576825826902,0.0013689600773099699,0.0013689600773099699,0.0007310798501932982,0.04336850717663765
1962-01-18,0.0004926523520665735,-0.00016409509944275563,0.0007743788216727132,0.0013015517907527855,0.0013015517907527855,0.0008142278602027641,0.04320439696311951
1962-01-19,0.002299903604116006,0.0019713463406426657,0.000962179023560869,0.001372862634564444,0.001372862634564444,0.0009313168274792246,0.04566839709877968
1962-01-22,0.001314231981993673,0.00032855730554767065,0.0010560525314195926,0.001278989118693681,0.0013689539243930593,0.0011261832152837878,0.04599696025252342
1962-01-23,0.001971346084537591,-0.0006571144415784408,0.0011968626567210902,0.0013493941982267127,0.0014066034344020926,0.0011840283594552064,0.045339833945035934
1962-01-24,0.0009856724476226333,-0.0003285574825408824,0.001220357276844266,0.0011851153284835538,0.001381842788120948,0.0011709281364288761,0.04468275234103203
1962-01-25,0.0009856752074271086,0.0,0.001267294483188316,0.00119686284852604,0.0013598334780824013,0.00108315213564053,0.04468275234103203
1962-01-26,0.0004930197508088985,0.0,0.0012203573469389262,0.0011264575147608082,0.0013142117029627434,0.0009132008934571525,0.04468275234103203
1962-01-29,0.0006571142050448633,-0.0006571142050448633,0.0012438518973643964,0.0010091153595185548,0.0012813568280668492,0.0007688679766130133,0.04369702935218811
1962-01-30,0.0006571174872645677,0.000493022332330513,0.0010091681663856194,0.0009856735949732441,0.0012516311451715024,0.0007459402230085013,0.04419008642435074
1962-01-31,0.0008212099082890098,0.0,0.0009387364415706674,0.00099739448649513,0.0011655715596526766,0.000518224756755628,0.04484683275222778
1962-02-01,0.001313859641256264,-0.0006567449137951792,0.0008448098068161922,0.0010208362317686412,0.0011811994010898724,0.00041181724734629766,0.04419008642435074
1962-02-02,0.00016446496859996718,0.0,0.000727494452670097,0.0009739258647571815,0.001032575036545735,0.0004023376194907733,0.04419008642435074
1962-02-05,0.001149766332043202,-0.0004930219403702363,0.0007509360419009675,0.0010091152625446417,0.0010482205796510159,0.0004390209809681606,0.04369702935218811
1962-02-06,0.00049302214162672,0.00016446490498399358,0.0007509363834463706,0.0009856468651926484,0.0010012838043226622,0.0004007589171690184,0.0438615120947361
1962-02-07,0.0009856748958580533,-0.0009856748958580533,0.000797873624991112,0.001020862761177754,0.0009387014480094071,0.0006051229873564394,0.042875856161117554
1962-02-08,0.0006571148427681611,-0.00016446223765545498,0.0007978732472059111,0.0009035207067957651,0.0009230734790507998,0.0007578807234650993,0.042711399495601654
1962-02-09,0.0003285571807632934,0.00016409506355263143,0.0007274942861308087,0.0008331153638507381,0.0009074277530403562,0.0006250926225429246,0.04303992539644241
1962-02-12,0.0009856748611851082,0.00032855736712719685,0.0006806107461206436,0.0007627102764684179,0.0009074277365526419,0.0005484153516392947,0.04336850717663765
1962-02-13,0.0009856744350025676,-0.0009856744350025676,0.0007979263841781579,0.0007627104184241275,0.0009152593712308403,0.0005353549079823183,0.04238281399011612
1962-02-14,0.0008215798157226797,-0.00032855741158434315,0.000751042596132369,0.0007509893190166683,0.0009230910404072175,0.0006031106355007751,0.04205428063869476
1962-02-15,0.000985672247267616,-0.00049264983686962,0.0008214211826524971,0.0007861787830494338,0.000930904971012598,0.0007124315137519932,0.04123307392001152
1962-02-16,0.0009856742429011148,0.000492649454929911,0.0008214210893729344,0.0008096473571820231,0.0009543822039094809,0.0007493506978377215,0.04172569140791893
1962-02-19,0.0004930224577744807,0.0001644650104462228,0.0007979793200881229,0.000797926283647017,0.0008683402445598844,0.0007493380613836584,0.04189019277691841
1962-02-20,0.0004926499507983753,0.00032855749173709564,0.000821421144378849,0.0007744577152548288,0.0008292172906934417,0.0006629081214784759,0.042218755930662155
1962-02-21,0.0009856748958580464,0.0006571147573696326,0.0008214211493321258,0.0007510159477263847,0.0007822805674229872,0.0005194947445053597,0.042875856161117554
1962-02-23,0.0006571143615265868,0.00016409506355263143,0.0007744839959784143,0.0007862051900782861,0.0007666349442755564,0.0006352156611276069,0.04303992539644241
1962-02-26,0.0013142284100897197,0.0006571142050448633,0.0008448623666022771,0.0007979524813673231,0.0007822803348785379,0.0008588122540569635,0.04369702935218811
1962-02-27,0.0004930224670306391,0.0003285574534966987,0.0007744838265684233,0.0007979525046104602,0.0007822804642224302,0.0008838918838551612,0.04402563348412514
1962-02-28,0.0004930219403702363,-0.0003285571025224282,0.0007041049262068692,0.0007627630077899018,0.0007744665468569718,0.0008015015154076035,0.04369702935218811
1962-03-01,0.0003285574534966987,0.0003285574534966987,0.0006806099255957575,0.0007392946228419402,0.0007588208309632638,0.0006772594936758074,0.04402563348412514
1962-03-02,0.00032855723664271946,-0.0001640923316587259,0.0006571681092878066,0.0007392946268333278,0.0007353611799324881,0.0004632386825516055,0.0438615120947361
