,High-Low Price,Close-Open Price,7-day m_avg,14-day m_avg,21-day m_avg,7-day m_std,Close
14878,0.5394635082186134,0.07846745339200822,0.6585663394908648,0.6893931743092442,0.5899077219672677,0.8149994724434781,26.855510711669922
14879,0.2648283335022654,0.10789344049606696,0.6165302604132579,0.6480575888460961,0.5866382549592144,0.6067230948938974,26.963401794433594
14880,0.6669742654253987,-0.3629131282384961,0.5927100118872168,0.6277400339076539,0.6011173561491148,0.43481698871379504,26.63972473144531
14881,0.8337178916276855,-0.7062071060078345,0.6235367105302255,0.6116262025093876,0.6137282327137047,0.3894416000164363,25.77658462524414
14882,0.4806152247009798,0.3138697926778811,0.5450692573451918,0.6109257160732212,0.6183990253988693,0.4577799914837241,25.904090881347656
14883,0.4806133829216961,0.3923372645471375,0.5492729684990526,0.580799765064861,0.6286745030060256,0.4581300927233757,26.58087539672852
14884,0.5394653706375294,0.12751077903554986,0.5436682824334527,0.5857040953489453,0.6328781277510658,0.4566427314906398,26.60049247741699
14885,0.9318026459903236,0.3432939393327565,0.5997167306865541,0.62914153508871,0.659501026435015,0.4566427314906398,26.855510711669922
14886,1.0298873941794682,0.6571656005791127,0.7090108822118688,0.6627705713125638,0.6683753533013546,0.5629675181444407,27.43420791625977
14887,2.7267472814530365,0.28444568802867565,1.003264170215817,0.7979870910515174,0.7529147460103758,0.7041091038875738,27.64999580383301
14888,1.3927986728357205,-0.4413805857200472,1.0831328532455362,0.8533347818878815,0.7687950860881048,0.8309517160844329,28.41505241394043
14889,1.2554811302938162,0.2059763644544148,1.1938279826159417,0.8694486199805672,0.8052264715874622,0.9330374214174764,29.013368606567386
14890,0.9416113083655624,0.6081241648623035,1.2596848291079223,0.9044788988034879,0.8070947864125491,1.080842052706749,29.464557647705078
14891,0.7454417149464483,-0.11770211112274255,1.2891100211520536,0.9163891517927536,0.8201727372833156,1.0030862376853285,29.24876976013184
14892,1.961688180907164,-1.363372687070754,1.4362365261401735,1.0179766284133644,0.8981731987725321,0.8639123390158384,27.53229331970215
14893,1.6282009981037504,1.422224642459927,1.5217098981293569,1.1153603901706133,0.9490836802514956,0.7894365477219111,29.180110931396484
14894,1.0985462269718091,0.5394635124771803,1.2891097474891815,1.1461869588524998,0.9616946431974064,0.7188293713930605,29.582258224487305
14895,0.7009068978165978,0.05923111798878367,1.1902680653435926,1.1367004592945649,0.9656458763731192,0.7344740673066105,29.714542388916016
14896,0.5528281344448978,0.19743956090620784,1.0898890659366045,1.141858524276273,0.9429287686325803,0.7865216027212353,29.87249183654785
14897,0.5034692216028773,-0.02961650112604985,1.0272973392562206,1.143491084182072,0.9454183789543996,0.8312052118450953,29.95146942138672
14898,0.7009068763334767,0.019744333032186038,1.0209352194543675,1.155022620303211,0.9512378410132925,0.8600100285318318,29.89223670959473
14899,0.7206512610448463,0.5232135653340855,0.8436442309026079,1.1399403785213913,0.9598658292431129,0.3720512647896205,30.395708084106445
14900,0.5824446476040386,-0.3751329153250715,0.6942504665455063,1.107980182337432,0.9749904156289118,0.258541708456734,30.04031562805176
14901,0.5232135421185902,0.4442362078305422,0.6120600829950463,0.9505849152421144,0.968144666900016,0.2527812837754197,30.346345901489254
14902,0.8786040137676103,-0.2467985206122947,0.6374453852737625,0.913856725308678,0.9702821012876316,0.21956354465541533,29.92185211181641
14903,0.6318036015323472,0.03948678363414615,0.6487275948576838,0.8693083303971445,0.9774815478034109,0.2526436880107113,29.69479751586914
14904,0.8489856432878433,0.3553885946391837,0.6980870836698218,0.8626922114630217,0.9950230840113228,0.2502444109312795,30.079803466796875
14905,1.1155284694656764,-0.7502677183786268,0.7573187398315646,0.8891269796429666,1.0224546601459965,0.4097243335597904,29.20120048522949
14906,0.8884742894166601,-0.3553885860127082,0.7812934581703951,0.812468844536502,1.02039140507106,0.4922788540889586,28.9938907623291
14907,1.036554924643994,0.7700101854188155,0.8461663548903887,0.7702084107179479,1.0207089065217518,0.4817301334274482,29.50723075866699
14908,1.6486141816963809,1.6189976815737168,1.0069378748300732,0.8094989789125603,0.9693692351047682,0.7431512956147706,31.25456428527832
14909,0.9180907769986532,-0.5133413630629597,1.0125788410059364,0.8250121131398499,0.946764097207765,0.8131767577361432,30.672119140625
14910,0.6910365891443142,0.5528281415615162,1.0210406963790746,0.8348841456183796,0.9198857857244552,0.9268561153918397,31.15584373474121
14911,0.5133394652243801,0.1480787281017122,0.9730912423700084,0.8355891630199156,0.8994918884320181,1.0338028728953277,31.34341049194336
14912,0.5232116693243611,-0.02961838385470017,0.8884745566355348,0.8228966482335502,0.8889095053071568,1.01081751723001,31.63957023620605
14913,0.8588578010550307,0.13820656961269506,0.8842436297267307,0.8327685439485634,0.8363937729332458,0.8152857499172408,32.04431915283203
14914,0.5133413965146616,-0.0394886687734477,0.8094988399939689,0.8278325974421793,0.7833052204766224,0.4669778087762016,31.87649917602539
14915,0.5133375644851093,0.07897356151838864,0.6473164661066443,0.8271271704683593,0.7554381413105892,0.4862944193413906,31.86662101745605
14916,0.6416738928504557,-0.13820656874174375,0.6078283397997589,0.8102035904028482,0.7526175220264871,0.33535607702941705,31.96534538269043
14917,0.6416776355288825,0.5923149206063343,0.6007770607118401,0.8109088785454579,0.756848450649534,0.3734723114272862,32.55765914916992
14918,0.6120592769662281,-0.2369244710239613,0.6148798909606755,0.7939855666653425,0.7620194056668365,0.3080855369695532,32.320735931396484
14919,0.7403955704715663,0.26654285727136084,0.6459061625531335,0.7671903595943347,0.7638998196734121,0.3183535545255155,32.616893768310554
