,High-Low Price,Close-Open Price,7-day m_avg,14-day m_avg,21-day m_avg,7-day m_std,Close
10357,1.5206921328608158,1.0368304084942397,1.7195939647996517,1.6441231292409546,1.9570547430014849,1.3619690751790945,64.20476531982422
10358,0.9380855957669992,-0.5727295905925159,1.6829165022511483,1.4854236401428282,1.8804086740007664,1.4158765528083284,63.93814468383789
10359,1.6490592949835303,-1.0565799918402234,1.7873050135060322,1.4960036915057568,1.8625404497663096,1.4605937077529931,62.832191467285156
10360,1.3330718603450222,-0.9282126921250936,1.7280564796462587,1.5312701830511761,1.8286845606581101,0.9645124102277376,61.91385269165039
10361,1.46144292759881,0.8985900354447907,1.4036048248926352,1.571474229945366,1.8126970747823052,0.8864389782662776,62.90131378173828
10362,1.6095637832344494,-0.7702189959758741,1.4332291107342752,1.5940450333631715,1.7539194157463225,0.9284732707254532,61.78548431396485
10363,2.0736681192291333,0.07899874622884795,1.5122262448598234,1.5982768410001251,1.5963956496480565,1.9074945814768125,58.49723434448242
10364,1.046710807595339,-0.3357371445594381,1.4445146269647549,1.5820542958822037,1.5775869618155516,2.272561933460618,58.02325057983398
10365,0.8492176718005524,-0.5826025585468386,1.4318192092552624,1.5573678557532058,1.4675554965136366,2.4357100929027182,57.24315643310547
10366,0.9973347079846704,0.0987446680456685,1.338715696826854,1.5630103551664436,1.4435743599461195,2.502951211215172,56.897544860839844
10367,0.8195913086152515,0.3949824470535717,1.2653613322940294,1.4967089059701446,1.4426338994654575,2.373320788087321,57.54927062988281
10368,1.3429485965645471,-0.07899874891212022,1.248433570717706,1.3260191978051712,1.4637940102028095,1.7270312705554802,56.80867385864258
10369,1.026961173168985,-0.5924793384595617,1.1652046264226397,1.299216868578458,1.4510982310496578,0.7034778371173592,56.54206085205078
10370,1.1553283971852581,0.019749686302425573,1.034013237559229,1.2731197412095263,1.4101889731864898,0.6214731138998588,56.18657302856445
10371,0.8294680268968051,-0.10862139601363197,1.0029785546022956,1.2237465907835257,1.389029048788898,0.5230662675265569,56.13719940185547
10372,0.9935436297255578,0.5663195657381124,1.023596548591582,1.2277078789234228,1.3794440866993278,0.4816154827247492,56.82075881958008
10373,0.7650252799313435,-0.029808886929210125,0.9904094874411068,1.1645625921339808,1.3721433992579952,0.5294988559773922,57.29766082763672
10374,1.3412823984504385,-1.172381798823018,1.0649367859889909,1.1651490591415106,1.3527848659764234,0.5566565496355362,55.60863876342773
10375,1.3214148588990753,-0.009933768758457973,1.061860537751066,1.155147054234387,1.2379663111204664,0.8519784491883771,54.68464279174805
10376,1.2220619805756812,-0.7650290376481124,1.0897320816663083,1.1274683540444743,1.229388606274405,1.3638498259447471,53.27380752563477
10377,0.923995869228918,-0.02980888582772678,1.0566845776725455,1.0453489076158875,1.2009746866971964,1.5409924029806934,53.66128921508789
10378,1.5797345011778745,0.7451577120637438,1.1638655025698412,1.083422028586069,1.2037862280456275,1.5044346812929412,54.992637634277344
10379,1.1227053595202603,0.03974265468896476,1.1823171782547988,1.1029568634231908,1.2125776453672117,1.3219223834788172,54.97277069091797
10380,1.3313485809999008,-1.102834006881686,1.2632205069788784,1.1268149972099928,1.1974485637489436,0.8095208915218634,54.48593139648438
10381,1.5797344933593536,1.2816721680226664,1.2972850919658665,1.181110938977429,1.2091944034162927,0.6992964220062013,55.0025749206543
10382,0.8743194736887219,0.3775476484218956,1.2334143226501015,1.1476374302005845,1.1812361437062886,0.8244970716164159,55.588768005371094
10383,0.7252864113691331,-0.3378012033156921,1.1624463841920232,1.1260892329291663,1.1391276974269875,0.6918024602336469,55.71792984008789
10384,0.9836060528279232,0.3079960938841779,1.1709621247061668,1.1138233511893567,1.0872199799793112,0.6918009210226321,56.59224319458008
10385,1.132642952202417,-0.6855475487104528,1.1070919034239586,1.1354787029969005,1.0913119868653625,0.794663298188882,56.50282669067383
10386,0.6358673176672269,-0.12916173329745814,1.037543611730668,1.1099303949927342,1.0811524461923472,0.8264743974635119,56.5525016784668
10387,0.8743194525203322,0.6159959871977065,0.9722537362335868,1.117737121606233,1.0752945768845212,0.7903444941679322,57.35727310180664
10388,0.7054188350626944,-0.4272240503642024,0.8473514993340642,1.0723182956499655,1.0698577924296375,0.6088187581275595,56.7512092590332
10389,1.2220582305112655,-0.7153526383746893,0.8970284645944275,1.065221393622265,1.0641011083318623,0.48065990204730397,56.52269744873047
10390,0.9239958681221054,0.5663195591628211,0.9254155298448522,1.043930957018438,1.0591979985677251,0.3345467904576872,57.10888671875
10391,1.0034774073927508,-0.7352201701527505,0.9282542947826846,1.049608209744426,1.0519669990537963,0.4767915212802422,55.87689590454102
10392,1.2021868542149932,0.8147054541017411,0.9381891379273384,1.022640520675649,1.0697155146403767,0.4850990687233313,56.999595642089844
10393,0.6557386331105022,-0.31793365301914633,0.9410278972763776,0.9892857545035234,1.0536295624206122,0.4784644308120756,56.72140502929688
10394,1.03328631429018,-0.447095404266733,0.9637374489577846,0.9679955925956862,1.0664038973900805,0.4003738238241956,56.63198852539063
10395,0.5067055981234532,-0.3576763234133864,0.93534984368075,0.8913506715074077,1.0266621449935571,0.398325830382307,56.63198852539063
10396,1.0928964458753967,0.2285145735896492,0.9168981601613402,0.9069633123778844,1.0157803158019536,0.4161420387487648,57.0095329284668
10397,0.9836060741825959,0.3775438516720229,0.9254139038842676,0.9254147168645604,1.0044252726403782,0.4910985461544241,57.47649765014648
10398,0.9637385017801492,0.1689005922342801,0.9197369173681816,0.9239956060754336,1.0063177789523416,0.4522310859921803,57.81430053710938
10399,0.6159959893799538,-0.2185770213533047,0.8359953652488902,0.8870922515881148,0.9604254688667264,0.5002689786234888,57.61559677124024
10400,1.5896682679976948,-0.9239958651699424,0.9694138845184892,0.955220890897434,0.9826617978418424,0.4848856859474454,56.85056686401367
10401,1.192253119916998,0.12916173375862172,0.9921234281794632,0.9779304385686244,0.976038204456942,0.4571318556448392,56.81082534790039
10402,1.6393485504307108,-1.0034812162245572,1.1539295642233571,1.044639703952054,0.9788769690793876,0.8346325718241354,55.31057357788086
10403,0.6656761982772892,0.11922417354662684,1.0928981002807705,1.0048981302210558,0.9689415750121766,1.0026823071325692,55.50928115844727
10404,0.7749628131552768,-0.06954775040787807,1.0630919201340103,0.9942529120091396,0.971307117954374,1.0462894638276778,55.50928115844727
10405,0.7352239269068974,-0.6060621985175699,1.030446980866403,0.9750919491172928,0.9594793976724204,1.009442446793834,54.90321731567383
10406,0.7550915118109529,0.5762533503168257,1.0503177697851172,0.9431565675170042,0.9415007576537792,0.746850705025855,55.70799255371094
10407,0.6557386261699065,-0.1092904027063355,0.9168992495240046,0.9431565670212472,0.9424470104396212,0.5866086952858984,55.54902267456055
10408,1.3810250228731322,1.112767791153665,0.9438666642320236,0.967995046205744,0.9665758471230878,0.6896950559919789,57.10888671875
10409,1.9374108756797452,-0.7948341620544923,0.9864469964104572,1.0701882803169076,1.0252421347715188,0.7185354379787077,56.38360214233398
10410,0.9836098528261276,-0.1987094822956763,1.031866089917434,1.0623820950991028,1.0138874501198454,0.7068713146495149,55.77753829956055
10411,0.7650290418819949,-0.11922796319822028,1.030446979735537,1.046769449934774,1.006317601251269,0.6976408802248938,55.64837646484375
10412,0.6656762128844775,0.20864325580196666,1.020511592018048,1.025479286442226,0.990231830084208,0.5696758850403395,56.39353561401367
10413,1.3015397519248069,-0.8246392561735547,1.0985756263200273,1.0744466980525726,0.9949629204513422,0.5675513407956445,55.72786331176758
10414,0.7352239650948817,-0.4073527429386132,1.1099306747378808,1.0134149621309432,0.998747936260122,0.5600054734862759,55.59870147705078
10415,0.9239958470549752,0.07948151680758997,1.0446407924781442,0.9942537283550844,0.9935436282965409,0.4745402075924691,55.03237915039063
10416,0.7948341461314571,0.4769042777470461,0.8814155453998173,0.9339312709051376,1.0072640353445412,0.3979733951550563,55.62850952148438
10417,0.6458010613346872,0.4669667014779009,0.8331571466153258,0.9325116182663804,0.9859737789378408,0.4745739780884557,56.36372756958008
10418,0.9538010007373572,0.24838591415461764,0.8601245693089491,0.9452857745222432,0.9845544897261628,0.5429107412456055,56.50282669067383
10419,1.1227015749487563,-0.645801086550776,0.9254139067467032,0.972962749382376,0.9921241598770488,0.5128852723052348,56.15508651733398
10420,0.8246430521243013,-0.5861909075135756,0.8572858067752023,0.9779307165476152,1.0020597342934459,0.5349912250284151,55.44967269897461
10421,2.016892307231153,-1.073025123577004,1.040381284223241,1.0751559794805614,1.022403736161706,0.7046692390830951,54.61509323120117
10422,0.8345768081685492,0.2285145821086445,1.0276071358108945,1.03612396414452,1.0053715308403517,0.8580732259841689,54.28722381591797
10423,1.2816721592369549,0.317937440256884,1.097155423397394,0.9892854843986062,0.9883393217358868,0.8952712620561754,54.88335037231445
10424,1.2618008820298598,1.0432200676420749,1.1851553977824187,1.0091562721988727,1.01672621143839,0.82945265487876,55.86695861816406
10425,0.8544481413025125,-0.09935663856321496,1.1709621321488697,1.0155433507289098,1.020511227064449,0.686069750061966,55.59870147705078
10426,2.3745687430579565,-1.56980080340049,1.3498002990216125,1.1376071028841583,1.098575265928785,1.0865179272092491,52.6578140258789
10427,1.7685101891861519,1.4903154033201105,1.4846384614590196,1.1709621341171117,1.146833298184747,1.0760844782186147,53.95935440063477
10428,0.8842532293396204,0.059613982565032586,1.3228328789030863,1.1816070815631643,1.1577149459547331,1.2541023701993328,52.83665084838867
10429,0.9736722957747403,0.03974265453810233,1.3427036628468279,1.1851553993288615,1.138317197045286,1.3879025634336415,52.72735977172852
10430,0.7749628285067587,0.2185808142222001,1.2703166155996573,1.1837360194985262,1.0829625281322868,1.3597119620099223,53.353294372558594
10431,0.6458048769089828,0.06954775104334487,1.1823171862966748,1.1837362920395471,1.066876576898137,1.0327504113084136,53.37316513061523
10432,0.9239959008117468,-0.3079998969599984,1.1922525805122797,1.1816073563305751,1.0744464273233634,0.4643408531981902,53.33342361450195
10433,0.8941907499864783,0.16890438169435384,0.9807700100734972,1.165285154547555,1.0853280719472682,0.4378306768544283,53.71096801757813
10434,0.7352201470136777,-0.3477387465513217,0.8331571469060007,1.1588978041825106,1.0583604717134047,0.3600532240641097,53.552001953125
10435,0.4399986267089844,-0.10000228881835938,0.7696922036730527,1.0462625412880702,1.0443021222664572,0.3689795443161758,53.88999938964844
10436,0.4000015258789063,0.05999755859375,0.6877392365450764,1.0152214496959526,1.0193500117342635,0.25293369798304555,53.91999816894531
10437,0.5799980163574219,-0.030002593994140625,0.6598871205237425,0.9651018680617004,1.0091197198402622,0.27973574073010177,54.04999923706055
10438,0.8800010681152344,-0.3000030517578125,0.6933437192674928,0.9378304527820844,1.0202721011155258,0.25357426342105344,53.93999862670898
10439,0.5200004577636719,-0.11999893188476562,0.6356300845463393,0.91394133252931,0.9996149324024934,0.19903513892699606,54.13999938964844
10440,0.920001983642578,-0.6299972534179688,0.6393174036400678,0.8100437068567831,0.9899625709117231,0.23189097281587726,53.540000915527344
10441,0.5,-0.009998321533203123,0.6057145254952567,0.7194358362006292,0.974503377953423,0.2464210097447409,53.4900016784668
10442,0.4900016784667969,0.2400016784667969,0.6128578186035156,0.6912750111382847,0.9017943003932156,0.2841181982149804,53.47000122070313
10443,0.9599990844726562,-0.4799995422363281,0.6928574698311942,0.6902983531881358,0.9077667897410302,0.4946955782417095,52.68999862670898
10444,0.9199981689453124,-0.4099998474121094,0.7414289202008929,0.7006580203623182,0.8905442187747615,0.6859894607609549,52.18999862670898
10445,1.089996337890625,0.3899993896484375,0.7714282444545201,0.7323859818610069,0.8823630500062265,0.7054962924556504,52.43999862670898
10446,0.960002899169922,-0.15000152587890625,0.8342857360839844,0.7349579103151623,0.8873894670475317,0.6586544254210569,52.0099983215332
10447,1.0600013732910156,0.6399993896484375,0.8542856488909041,0.7468015262654865,0.8247910208681536,0.6119497275322614,53.22999954223633
10448,0.6599998474121094,0.25,0.8771427699497768,0.7414286477225173,0.7720048141170087,0.6811242317001814,53.81000137329102
10449,0.5,-0.2700004577636719,0.8785711015973773,0.7457144601004471,0.7537070412913125,0.7432983038899863,53.81000137329102
10450,0.779998779296875,-0.6199989318847656,0.8528567722865513,0.7728571210588733,0.7444844928876047,0.7428753726071502,53.13000106811523
10451,1.020000457763672,0.529998779296875,0.8671428135463171,0.8042858668736054,0.7561529514236481,0.7324495569633194,53.88999938964844
10452,1.1100006103515625,-0.31999969482421875,0.8700005667550224,0.8207144056047717,0.7782575101590091,0.6954311941460306,53.93999862670898
10453,0.8400001525878906,-0.3799972534179688,0.8528573172433036,0.8435715266636444,0.7742577126245397,0.3635866166014756,54.06000137329102
10454,0.6300010681152344,-0.44000244140625,0.7914287022181921,0.8228571755545485,0.7616772515830519,0.3025682147606107,53.66999816894531
10455,0.5400009155273438,-0.06999969482421875,0.7742859976632255,0.8257143838065016,0.7523810977027503,0.3018117969856411,53.72999954223633
10456,0.7600021362304688,0.06999969482421875,0.8114291599818638,0.845000130789621,0.7676193600609162,0.312508948895972,53.5099983215332
10457,0.5100021362304688,0.0800018310546875,0.7728582109723773,0.8128574916294647,0.7728574843633715,0.1916971826866888,53.6500015258789
10458,0.9299964904785156,-0.15999984741210938,0.760000501360212,0.8135716574532651,0.789524078369138,0.19872259314776813,53.56999969482422
10459,0.5499992370605469,-0.2599983215332031,0.6800003051757812,0.7750004359654022,0.7738097054617719,0.20943263128109596,53.4000015258789
10460,1.1699981689453125,-0.009998321533203123,0.7271428789411273,0.7900000980922159,0.8047619774228023,0.14535648189130998,53.84000015258789
10461,1.0800018310546875,0.3800010681152344,0.7914287022181921,0.7914287022181925,0.81238101777576,0.538662897181689,54.9900016784668
10462,1.1699981689453125,-0.8499984741210938,0.8814283098493304,0.8278571537562784,0.8442856924874415,0.5979095090495977,54.52000045776367
10463,0.7300033569335938,0.4500007629394531,0.8771427699497768,0.8442859649658209,0.8557143438430033,0.7104187631628809,55.11999893188477
10464,0.7099990844726562,-0.029998779296875,0.9057137625558036,0.8392859867640909,0.8438095819382413,0.7104190648858557,54.83000183105469
10465,0.920001983642578,-0.3300018310546875,0.9042859758649554,0.8321432386125842,0.8438097635904921,0.6318415016136123,54.2599983215332
10466,1.1800003051757812,-0.2299995422363281,0.9942861284528459,0.8371432168143141,0.8480956667945472,0.7534085491194633,52.97999954223633
10467,0.6199989318847656,-0.3300018310546875,0.915714808872768,0.8214288439069479,0.8319050016857302,0.9333254600995788,52.86999893188477
10468,0.8699989318847656,0.09999847412109376,0.8857143947056362,0.8385715484619146,0.8228572663806707,0.8988594029485826,53.5
10469,0.7000007629394531,0.279998779296875,0.8185719081333706,0.8500001089913509,0.8247620718819727,0.8713101566001691,54.02999877929688
10470,0.6899986267089844,0.44000244140625,0.812856946672712,0.8449998583112449,0.8338096255347816,0.7220281990685528,54.22000122070313
10471,1.0499992370605469,0.720001220703125,0.8614283970424107,0.8835710797991077,0.8466667901901944,0.6839696669897379,54.65999984741211
10472,0.6300010681152344,-0.18000030517578125,0.8199996948242188,0.8621428353445876,0.828095390683126,0.6607683015549668,54.0
10473,0.8699989318847656,-0.5099983215332031,0.7757137843540737,0.8849999564034603,0.8166667393275643,0.58534499140289,53.4900016784668
10474,0.720001220703125,-0.4799995422363281,0.7899998256138393,0.8528573172433042,0.8109525044759087,0.4860286748799991,53.27999877929688
10475,1.0550003051757812,0.21500015258789065,0.8164285932268415,0.8510714939662394,0.8311905633835538,0.4569412227322325,53.86000061035156
10476,1.25,-0.4599990844726562,0.8949999128069196,0.8567859104701456,0.8650000435965375,0.4855188502120645,53.47000122070313
