Date,High-Low Price,Close-Open Price,7-day m_avg,14-day m_avg,21-day m_avg,7-day m_std,Close
1980-03-17,0.003152685262254623,0.0,0.003152685262254623,0.003152685262254623,0.003152685262254623,0.0,0.19705495238304138
1980-03-18,0.003152668267369041,-0.001576325113226057,0.003152676764811832,0.003152676764811832,0.003152676764811832,0.0011145839455827204,0.19547869265079498
1980-03-19,0.0031532803479317195,0.0,0.0031528779591851277,0.0031528779591851277,0.0031528779591851277,0.0024078578053069333,0.20020762085914612
1980-03-20,0.0031526674934633236,-0.0007881713835939386,0.003152825342754677,0.003152825342754677,0.003152825342754677,0.0021704200082955307,0.19941948354244232
1980-03-21,0.0031533014977794815,-0.0031533014977794815,0.003152920573759638,0.003152920573759638,0.003152920573759638,0.0031724701038933936,0.19232550263404846
1980-03-24,0.003152686968098506,-0.003152686968098506,0.0031528816394827824,0.0031528816394827824,0.0031528816394827824,0.004486558883370895,0.18838459253311157
1980-03-25,0.0031526693468052203,0.0,0.0031528513119574164,0.0031528513119574164,0.0031528513119574164,0.004738626294349405,0.18917278945446014
1980-03-26,0.003152687546639721,-0.0015763437733198604,0.0031528516382981447,0.0031528308412927045,0.0031528308412927045,0.005236845471402015,0.18759645521640778
1980-03-27,0.003153282975454502,-0.003153282975454502,0.003152939453738925,0.003152881078421793,0.003152881078421793,0.006747636378129813,0.18129050731658936
1980-03-28,0.003152686968098506,0.0,0.003152854685191323,0.0031528616673894643,0.0031528616673894643,0.005477125545666947,0.18838459253311157
1980-03-31,0.003152668822155036,0.0,0.0031528548750044245,0.0031528441360045164,0.0031528441360045164,0.004192142161789184,0.1946905553340912
1980-04-01,0.003152668267369041,0.0,0.003152764413517219,0.0031528294802848932,0.0031528294802848932,0.004760584887803782,0.19547869265079498
1980-04-02,0.003152685262254623,0.0,0.0031527641698252356,0.003152818386590257,0.003152818386590257,0.005549673285358303,0.19705495238304138
1980-04-03,0.0031532828900875665,-0.0031532828900875665,0.0031528518188655708,0.0031528515654114936,0.0031528515654114936,0.005589491306584202,0.19311363995075226
1980-04-07,0.003152686968098506,-0.003152686968098506,0.0031528517362168257,0.003152851687257485,0.0031528405922572945,0.005514900352548803,0.18838459253311157
1980-04-08,0.0031526693468052203,0.0,0.003152764074981214,0.0031528517643600695,0.0031528298894165398,0.0036406520000752257,0.18917278945446014
1980-04-09,0.003152668427616162,-0.003152668427616162,0.0031527614263408793,0.003152808055766101,0.0031528203916635763,0.004337738035729879,0.18523189425468445
1980-04-10,0.003152669013908177,-0.0007881717637073515,0.0031527614537341852,0.003152808164369305,0.0031528119817882763,0.0049193240026939224,0.18444375693798065
1980-04-11,0.003152669013908177,0.0,0.003152761560382633,0.003152762986949926,0.003152804457163008,0.004791307195674106,0.18444375693798065
1980-04-14,0.003152668603927128,0.0,0.003152759180621562,0.003152761675223399,0.003152797664501214,0.003180713583120527,0.18602007627487183
1980-04-15,0.00315328303862647,-0.0023651291575241262,0.0031527592018414058,0.003152805510353488,0.0031528207775547976,0.0021065779439017967,0.1836550086736679
1980-04-16,0.0031526697747672194,-0.0031526697747672194,0.003152756745651222,0.003152804240934024,0.0031528200400553976,0.0038267961204517444,0.17656150460243225
1980-04-17,0.003153299435542656,-0.003153299435542656,0.0031528467583279984,0.003152805416654606,0.0031528500956827126,0.004910516419227622,0.17340810596942902
1980-04-18,0.0031526674560814205,0.0,0.003152846619537321,0.0031528040229391,0.003152820910356508,0.00515733139509067,0.17577320337295532
1980-04-21,0.0031532818546006203,-0.001576956643365518,0.00315293416820767,0.0031528478109709274,0.00315285016564876,0.005340543521557761,0.1741963028907776
1980-04-22,0.0031532810861148175,0.0,0.003153021607094333,0.003152891583738483,0.0031528491936647285,0.005014766710688319,0.18207857012748718
1980-04-23,0.0031532828900875665,0.0,0.00315310936226011,0.003152934271440836,0.0031528775709023025,0.007026873373081297,0.19311363995075226
1980-04-24,0.003152669866008706,0.0,0.003153021766171858,0.003152890484006632,0.003152877595626278,0.008800877308881419,0.19390244781970978
1980-04-25,0.0031532811038843256,-0.0031532811038843256,0.003153109098902873,0.0031529329222770475,0.0031529058602569734,0.009156754023651787,0.19074903428554535
1980-04-28,0.0031526693468052203,-0.0015763436938641406,0.0031530190862260965,0.0031529329222770475,0.003152876639845103,0.008202306268136986,0.18917278945446014
1980-04-29,0.0031532811038843256,0.0,0.0031531067501979404,0.0031529766848676305,0.0031529049320253803,0.007100351504090785,0.19074903428554535
1980-04-30,0.0031532828900875665,0.0,0.003153106898124647,0.0031530205331661587,0.0031529341733555006,0.004041241969008039,0.19311363995075226
1980-05-01,0.003152669866008706,0.0,0.003153019580966631,0.003153020594030482,0.003152934249481199,0.0018606157211891485,0.19390244781970978
1980-05-02,0.003152685262254623,0.0,0.0031529342055619247,0.0031530217839110175,0.003152934249481199,0.002648045866317135,0.19705495238304138
1980-05-05,0.0031526674934633236,0.0,0.0031529338666268702,0.003152977816399364,0.0031529049448800446,0.0036930837540315774,0.19941948354244232
1980-05-06,0.003152670872298452,-0.0007881722283075709,0.003152846690686031,0.003152977894794452,0.0031529041784133754,0.003926073551409125,0.19863152503967285
1980-05-07,0.003152670872298452,0.0,0.0031528469086136357,0.003152932997419866,0.00315290425105591,0.0033397539339593803,0.19863152503967285
1980-05-08,0.0031526858083873177,-0.0023645143562904813,0.0031527618663997775,0.0031529343082988587,0.0031529050787116797,0.0024446204608107036,0.19626681506633759
1980-05-09,0.003152670872298452,0.0,0.0031526744352870467,0.0031528906667058466,0.0031529051672064545,0.001922951234313332,0.19863152503967285
1980-05-12,0.003152686145198258,-0.0007881715362995645,0.003152676760885554,0.0031528481709260925,0.0031529059829821728,0.0010878315555777436,0.19784317910671234
1980-05-13,0.003153299007398136,0.0,0.0031527644387631987,0.003152849322162562,0.0031529360021950777,0.0016675161934587427,0.20178398489952087
1980-05-14,0.003152670483441866,0.0,0.0031527648659029905,0.0031528493662649304,0.0031529068329005728,0.0028935758507242348,0.20493747293949127
1980-05-15,0.0031526859169419275,0.0,0.003152767015137773,0.003152806852911902,0.003152907601575559,0.0038576555235591706,0.20651362836360931
